entity_id,state,last_changed
sensor.tigo_ts4_c4_daily_energy,503.71,2026-03-07T10:23:13.029Z
sensor.tigo_ts4_c4_daily_energy,504.0,2026-03-07T10:23:17.005Z
sensor.tigo_ts4_c4_daily_energy,504.31,2026-03-07T10:23:21.198Z
sensor.tigo_ts4_c4_daily_energy,504.61,2026-03-07T10:23:25.368Z
sensor.tigo_ts4_c4_daily_energy,504.9,2026-03-07T10:23:29.319Z
sensor.tigo_ts4_c4_daily_energy,505.18,2026-03-07T10:23:33.125Z
sensor.tigo_ts4_c4_daily_energy,505.47,2026-03-07T10:23:37.052Z
sensor.tigo_ts4_c4_daily_energy,505.79,2026-03-07T10:23:41.308Z
sensor.tigo_ts4_c4_daily_energy,506.1,2026-03-07T10:23:45.501Z
sensor.tigo_ts4_c4_daily_energy,506.39,2026-03-07T10:23:49.462Z
sensor.tigo_ts4_c4_daily_energy,506.99,2026-03-07T10:23:57.605Z
sensor.tigo_ts4_c4_daily_energy,507.28,2026-03-07T10:24:01.569Z
sensor.tigo_ts4_c4_daily_energy,507.55,2026-03-07T10:24:05.234Z
sensor.tigo_ts4_c4_daily_energy,507.85,2026-03-07T10:24:09.192Z
sensor.tigo_ts4_c4_daily_energy,508.13,2026-03-07T10:24:13.009Z
sensor.tigo_ts4_c4_daily_energy,508.43,2026-03-07T10:24:17.003Z
sensor.tigo_ts4_c4_daily_energy,508.74,2026-03-07T10:24:21.122Z
sensor.tigo_ts4_c4_daily_energy,509.05,2026-03-07T10:24:25.334Z
sensor.tigo_ts4_c4_daily_energy,509.34,2026-03-07T10:24:29.309Z
sensor.tigo_ts4_c4_daily_energy,509.63,2026-03-07T10:24:33.172Z
sensor.tigo_ts4_c4_daily_energy,509.92,2026-03-07T10:24:37.072Z
sensor.tigo_ts4_c4_daily_energy,510.24,2026-03-07T10:24:41.343Z
sensor.tigo_ts4_c4_daily_energy,510.84,2026-03-07T10:24:49.461Z
sensor.tigo_ts4_c4_daily_energy,511.11,2026-03-07T10:24:53.124Z
sensor.tigo_ts4_c4_daily_energy,511.44,2026-03-07T10:24:57.584Z
sensor.tigo_ts4_c4_daily_energy,511.73,2026-03-07T10:25:01.570Z
sensor.tigo_ts4_c4_daily_energy,512.0,2026-03-07T10:25:05.231Z
sensor.tigo_ts4_c4_daily_energy,512.29,2026-03-07T10:25:09.189Z
sensor.tigo_ts4_c4_daily_energy,512.57,2026-03-07T10:25:13.030Z
sensor.tigo_ts4_c4_daily_energy,512.86,2026-03-07T10:25:17.011Z
sensor.tigo_ts4_c4_daily_energy,513.16,2026-03-07T10:25:21.149Z
sensor.tigo_ts4_c4_daily_energy,513.47,2026-03-07T10:25:25.382Z
sensor.tigo_ts4_c4_daily_energy,513.76,2026-03-07T10:25:29.328Z
sensor.tigo_ts4_c4_daily_energy,514.32,2026-03-07T10:25:37.108Z
sensor.tigo_ts4_c4_daily_energy,514.65,2026-03-07T10:25:41.522Z
sensor.tigo_ts4_c4_daily_energy,514.94,2026-03-07T10:25:45.523Z
sensor.tigo_ts4_c4_daily_energy,515.23,2026-03-07T10:25:49.455Z
sensor.tigo_ts4_c4_daily_energy,515.49,2026-03-07T10:25:53.142Z
sensor.tigo_ts4_c4_daily_energy,515.81,2026-03-07T10:25:57.585Z
sensor.tigo_ts4_c4_daily_energy,516.09,2026-03-07T10:26:01.551Z
sensor.tigo_ts4_c4_daily_energy,516.35,2026-03-07T10:26:05.226Z
sensor.tigo_ts4_c4_daily_energy,516.63,2026-03-07T10:26:09.206Z
sensor.tigo_ts4_c4_daily_energy,516.89,2026-03-07T10:26:13.034Z
sensor.tigo_ts4_c4_daily_energy,517.18,2026-03-07T10:26:17.027Z
sensor.tigo_ts4_c4_daily_energy,517.47,2026-03-07T10:26:21.159Z
sensor.tigo_ts4_c4_daily_energy,517.75,2026-03-07T10:26:25.323Z
sensor.tigo_ts4_c4_daily_energy,518.03,2026-03-07T10:26:29.319Z
sensor.tigo_ts4_c4_daily_energy,518.3,2026-03-07T10:26:33.168Z
sensor.tigo_ts4_c4_daily_energy,518.57,2026-03-07T10:26:37.050Z
sensor.tigo_ts4_c4_daily_energy,518.87,2026-03-07T10:26:41.369Z
sensor.tigo_ts4_c4_daily_energy,519.15,2026-03-07T10:26:45.486Z
sensor.tigo_ts4_c4_daily_energy,519.42,2026-03-07T10:26:49.434Z
sensor.tigo_ts4_c4_daily_energy,519.68,2026-03-07T10:26:53.131Z
sensor.tigo_ts4_c4_daily_energy,519.99,2026-03-07T10:26:57.602Z
sensor.tigo_ts4_c4_daily_energy,520.27,2026-03-07T10:27:01.550Z
sensor.tigo_ts4_c4_daily_energy,520.52,2026-03-07T10:27:05.233Z
sensor.tigo_ts4_c4_daily_energy,520.8,2026-03-07T10:27:09.187Z
sensor.tigo_ts4_c4_daily_energy,521.07,2026-03-07T10:27:13.036Z
sensor.tigo_ts4_c4_daily_energy,521.35,2026-03-07T10:27:17.027Z
sensor.tigo_ts4_c4_daily_energy,521.64,2026-03-07T10:27:21.191Z
sensor.tigo_ts4_c4_daily_energy,521.93,2026-03-07T10:27:25.344Z
sensor.tigo_ts4_c4_daily_energy,522.21,2026-03-07T10:27:29.325Z
sensor.tigo_ts4_c4_daily_energy,522.48,2026-03-07T10:27:33.162Z
sensor.tigo_ts4_c4_daily_energy,522.75,2026-03-07T10:27:37.086Z
sensor.tigo_ts4_c4_daily_energy,523.21,2026-03-07T10:27:43.560Z
sensor.tigo_ts4_c4_daily_energy,523.34,2026-03-07T10:27:45.481Z
sensor.tigo_ts4_c4_daily_energy,523.62,2026-03-07T10:27:49.453Z
sensor.tigo_ts4_c4_daily_energy,523.88,2026-03-07T10:27:53.107Z
sensor.tigo_ts4_c4_daily_energy,524.2,2026-03-07T10:27:57.637Z
sensor.tigo_ts4_c4_daily_energy,524.49,2026-03-07T10:28:01.677Z
sensor.tigo_ts4_c4_daily_energy,524.75,2026-03-07T10:28:05.340Z
sensor.tigo_ts4_c4_daily_energy,525.03,2026-03-07T10:28:09.288Z
sensor.tigo_ts4_c4_daily_energy,525.3,2026-03-07T10:28:13.005Z
sensor.tigo_ts4_c4_daily_energy,525.59,2026-03-07T10:28:17.021Z
sensor.tigo_ts4_c4_daily_energy,525.9,2026-03-07T10:28:21.121Z
sensor.tigo_ts4_c4_daily_energy,526.21,2026-03-07T10:28:25.353Z
sensor.tigo_ts4_c4_daily_energy,526.51,2026-03-07T10:28:29.304Z
sensor.tigo_ts4_c4_daily_energy,526.8,2026-03-07T10:28:33.116Z
sensor.tigo_ts4_c4_daily_energy,527.09,2026-03-07T10:28:37.059Z
sensor.tigo_ts4_c4_daily_energy,527.42,2026-03-07T10:28:41.411Z
sensor.tigo_ts4_c4_daily_energy,527.73,2026-03-07T10:28:45.461Z
sensor.tigo_ts4_c4_daily_energy,528.03,2026-03-07T10:28:49.458Z
sensor.tigo_ts4_c4_daily_energy,528.31,2026-03-07T10:28:53.123Z
sensor.tigo_ts4_c4_daily_energy,528.65,2026-03-07T10:28:57.594Z
sensor.tigo_ts4_c4_daily_energy,529.23,2026-03-07T10:29:05.244Z
sensor.tigo_ts4_c4_daily_energy,529.53,2026-03-07T10:29:09.191Z
sensor.tigo_ts4_c4_daily_energy,529.82,2026-03-07T10:29:12.995Z
sensor.tigo_ts4_c4_daily_energy,530.13,2026-03-07T10:29:17.028Z
sensor.tigo_ts4_c4_daily_energy,530.44,2026-03-07T10:29:21.138Z
sensor.tigo_ts4_c4_daily_energy,530.76,2026-03-07T10:29:25.359Z
sensor.tigo_ts4_c4_daily_energy,531.06,2026-03-07T10:29:29.326Z
sensor.tigo_ts4_c4_daily_energy,531.36,2026-03-07T10:29:33.188Z
sensor.tigo_ts4_c4_daily_energy,531.64,2026-03-07T10:29:37.052Z
sensor.tigo_ts4_c4_daily_energy,531.95,2026-03-07T10:29:41.377Z
sensor.tigo_ts4_c4_daily_energy,532.25,2026-03-07T10:29:45.492Z
sensor.tigo_ts4_c4_daily_energy,532.55,2026-03-07T10:29:49.460Z
sensor.tigo_ts4_c4_daily_energy,532.82,2026-03-07T10:29:53.134Z
sensor.tigo_ts4_c4_daily_energy,533.15,2026-03-07T10:29:57.638Z
sensor.tigo_ts4_c4_daily_energy,533.42,2026-03-07T10:30:01.556Z
sensor.tigo_ts4_c4_daily_energy,533.66,2026-03-07T10:30:05.221Z
sensor.tigo_ts4_c4_daily_energy,533.93,2026-03-07T10:30:09.196Z
sensor.tigo_ts4_c4_daily_energy,534.46,2026-03-07T10:30:17.026Z
sensor.tigo_ts4_c4_daily_energy,534.73,2026-03-07T10:30:21.158Z
sensor.tigo_ts4_c4_daily_energy,534.74,2026-03-07T10:30:21.169Z
sensor.tigo_ts4_c4_daily_energy,535.0,2026-03-07T10:30:25.369Z
sensor.tigo_ts4_c4_daily_energy,535.27,2026-03-07T10:30:29.310Z
sensor.tigo_ts4_c4_daily_energy,535.54,2026-03-07T10:30:33.131Z
sensor.tigo_ts4_c4_daily_energy,535.82,2026-03-07T10:30:37.098Z
sensor.tigo_ts4_c4_daily_energy,536.31,2026-03-07T10:30:44.045Z
sensor.tigo_ts4_c4_daily_energy,536.42,2026-03-07T10:30:45.502Z
sensor.tigo_ts4_c4_daily_energy,536.98,2026-03-07T10:30:53.100Z
sensor.tigo_ts4_c4_daily_energy,537.31,2026-03-07T10:30:57.643Z
sensor.tigo_ts4_c4_daily_energy,537.6,2026-03-07T10:31:01.563Z
sensor.tigo_ts4_c4_daily_energy,537.87,2026-03-07T10:31:05.228Z
sensor.tigo_ts4_c4_daily_energy,538.16,2026-03-07T10:31:09.189Z
sensor.tigo_ts4_c4_daily_energy,538.44,2026-03-07T10:31:13.008Z
sensor.tigo_ts4_c4_daily_energy,538.73,2026-03-07T10:31:17.041Z
sensor.tigo_ts4_c4_daily_energy,539.03,2026-03-07T10:31:21.125Z
sensor.tigo_ts4_c4_daily_energy,539.34,2026-03-07T10:31:25.372Z
sensor.tigo_ts4_c4_daily_energy,539.91,2026-03-07T10:31:33.158Z
sensor.tigo_ts4_c4_daily_energy,540.19,2026-03-07T10:31:37.066Z
sensor.tigo_ts4_c4_daily_energy,540.79,2026-03-07T10:31:45.486Z
sensor.tigo_ts4_c4_daily_energy,541.07,2026-03-07T10:31:49.437Z
sensor.tigo_ts4_c4_daily_energy,541.33,2026-03-07T10:31:53.123Z
sensor.tigo_ts4_c4_daily_energy,541.64,2026-03-07T10:31:57.588Z
sensor.tigo_ts4_c4_daily_energy,541.92,2026-03-07T10:32:01.555Z
sensor.tigo_ts4_c4_daily_energy,542.18,2026-03-07T10:32:05.319Z
sensor.tigo_ts4_c4_daily_energy,542.45,2026-03-07T10:32:09.205Z
sensor.tigo_ts4_c4_daily_energy,542.71,2026-03-07T10:32:13.091Z
sensor.tigo_ts4_c4_daily_energy,543.26,2026-03-07T10:32:21.116Z
sensor.tigo_ts4_c4_daily_energy,543.55,2026-03-07T10:32:25.373Z
sensor.tigo_ts4_c4_daily_energy,543.82,2026-03-07T10:32:29.335Z
sensor.tigo_ts4_c4_daily_energy,544.08,2026-03-07T10:32:33.179Z
sensor.tigo_ts4_c4_daily_energy,544.35,2026-03-07T10:32:37.051Z
sensor.tigo_ts4_c4_daily_energy,544.65,2026-03-07T10:32:41.383Z
sensor.tigo_ts4_c4_daily_energy,544.94,2026-03-07T10:32:45.499Z
sensor.tigo_ts4_c4_daily_energy,545.21,2026-03-07T10:32:49.443Z
sensor.tigo_ts4_c4_daily_energy,545.47,2026-03-07T10:32:53.123Z
sensor.tigo_ts4_c4_daily_energy,545.79,2026-03-07T10:32:57.580Z
sensor.tigo_ts4_c4_daily_energy,546.07,2026-03-07T10:33:01.549Z
sensor.tigo_ts4_c4_daily_energy,546.33,2026-03-07T10:33:05.203Z
sensor.tigo_ts4_c4_daily_energy,546.58,2026-03-07T10:33:09.292Z
sensor.tigo_ts4_c4_daily_energy,546.84,2026-03-07T10:33:13.049Z
sensor.tigo_ts4_c4_daily_energy,547.11,2026-03-07T10:33:17.011Z
sensor.tigo_ts4_c4_daily_energy,547.42,2026-03-07T10:33:21.262Z
sensor.tigo_ts4_c4_daily_energy,547.72,2026-03-07T10:33:25.365Z
sensor.tigo_ts4_c4_daily_energy,548.0,2026-03-07T10:33:29.325Z
sensor.tigo_ts4_c4_daily_energy,548.29,2026-03-07T10:33:33.194Z
sensor.tigo_ts4_c4_daily_energy,548.57,2026-03-07T10:33:37.067Z
sensor.tigo_ts4_c4_daily_energy,548.89,2026-03-07T10:33:41.374Z
sensor.tigo_ts4_c4_daily_energy,549.19,2026-03-07T10:33:45.500Z
sensor.tigo_ts4_c4_daily_energy,549.49,2026-03-07T10:33:49.465Z
sensor.tigo_ts4_c4_daily_energy,549.76,2026-03-07T10:33:53.103Z
sensor.tigo_ts4_c4_daily_energy,550.1,2026-03-07T10:33:57.610Z
sensor.tigo_ts4_c4_daily_energy,550.4,2026-03-07T10:34:01.559Z
sensor.tigo_ts4_c4_daily_energy,550.67,2026-03-07T10:34:05.209Z
sensor.tigo_ts4_c4_daily_energy,550.97,2026-03-07T10:34:09.191Z
sensor.tigo_ts4_c4_daily_energy,551.27,2026-03-07T10:34:13.021Z
sensor.tigo_ts4_c4_daily_energy,551.57,2026-03-07T10:34:17.012Z
sensor.tigo_ts4_c4_daily_energy,551.89,2026-03-07T10:34:21.188Z
sensor.tigo_ts4_c4_daily_energy,552.21,2026-03-07T10:34:25.378Z
sensor.tigo_ts4_c4_daily_energy,552.51,2026-03-07T10:34:29.326Z
sensor.tigo_ts4_c4_daily_energy,552.8,2026-03-07T10:34:33.117Z
sensor.tigo_ts4_c4_daily_energy,553.1,2026-03-07T10:34:37.061Z
sensor.tigo_ts4_c4_daily_energy,553.43,2026-03-07T10:34:41.391Z
sensor.tigo_ts4_c4_daily_energy,553.75,2026-03-07T10:34:45.481Z
sensor.tigo_ts4_c4_daily_energy,554.05,2026-03-07T10:34:49.463Z
sensor.tigo_ts4_c4_daily_energy,554.67,2026-03-07T10:34:57.629Z
sensor.tigo_ts4_c4_daily_energy,554.68,2026-03-07T10:34:57.695Z
sensor.tigo_ts4_c4_daily_energy,554.98,2026-03-07T10:35:01.572Z
sensor.tigo_ts4_c4_daily_energy,555.26,2026-03-07T10:35:05.254Z
sensor.tigo_ts4_c4_daily_energy,555.57,2026-03-07T10:35:09.199Z
sensor.tigo_ts4_c4_daily_energy,555.87,2026-03-07T10:35:13.073Z
sensor.tigo_ts4_c4_daily_energy,556.18,2026-03-07T10:35:17.038Z
sensor.tigo_ts4_c4_daily_energy,556.5,2026-03-07T10:35:21.186Z
sensor.tigo_ts4_c4_daily_energy,556.82,2026-03-07T10:35:25.353Z
sensor.tigo_ts4_c4_daily_energy,557.13,2026-03-07T10:35:29.307Z
sensor.tigo_ts4_c4_daily_energy,557.43,2026-03-07T10:35:33.113Z
sensor.tigo_ts4_c4_daily_energy,557.73,2026-03-07T10:35:37.059Z
sensor.tigo_ts4_c4_daily_energy,558.07,2026-03-07T10:35:41.364Z
sensor.tigo_ts4_c4_daily_energy,558.38,2026-03-07T10:35:45.457Z
sensor.tigo_ts4_c4_daily_energy,558.69,2026-03-07T10:35:49.445Z
sensor.tigo_ts4_c4_daily_energy,558.97,2026-03-07T10:35:53.116Z
sensor.tigo_ts4_c4_daily_energy,559.32,2026-03-07T10:35:57.606Z
sensor.tigo_ts4_c4_daily_energy,559.63,2026-03-07T10:36:01.588Z
sensor.tigo_ts4_c4_daily_energy,559.91,2026-03-07T10:36:05.241Z
sensor.tigo_ts4_c4_daily_energy,560.21,2026-03-07T10:36:09.189Z
sensor.tigo_ts4_c4_daily_energy,560.51,2026-03-07T10:36:13.072Z
sensor.tigo_ts4_c4_daily_energy,560.81,2026-03-07T10:36:17.018Z
sensor.tigo_ts4_c4_daily_energy,561.13,2026-03-07T10:36:21.142Z
sensor.tigo_ts4_c4_daily_energy,561.5,2026-03-07T10:36:25.942Z
sensor.tigo_ts4_c4_daily_energy,561.76,2026-03-07T10:36:29.326Z
sensor.tigo_ts4_c4_daily_energy,562.36,2026-03-07T10:36:37.081Z
sensor.tigo_ts4_c4_daily_energy,562.69,2026-03-07T10:36:41.382Z
sensor.tigo_ts4_c4_daily_energy,563.01,2026-03-07T10:36:45.461Z
sensor.tigo_ts4_c4_daily_energy,563.32,2026-03-07T10:36:49.439Z
sensor.tigo_ts4_c4_daily_energy,563.6,2026-03-07T10:36:53.121Z
sensor.tigo_ts4_c4_daily_energy,564.26,2026-03-07T10:37:01.597Z
sensor.tigo_ts4_c4_daily_energy,564.54,2026-03-07T10:37:05.230Z
sensor.tigo_ts4_c4_daily_energy,564.85,2026-03-07T10:37:09.197Z
sensor.tigo_ts4_c4_daily_energy,565.15,2026-03-07T10:37:13.074Z
sensor.tigo_ts4_c4_daily_energy,565.45,2026-03-07T10:37:17.011Z
sensor.tigo_ts4_c4_daily_energy,565.78,2026-03-07T10:37:21.187Z
sensor.tigo_ts4_c4_daily_energy,566.1,2026-03-07T10:37:25.327Z
sensor.tigo_ts4_c4_daily_energy,566.41,2026-03-07T10:37:29.311Z
sensor.tigo_ts4_c4_daily_energy,566.71,2026-03-07T10:37:33.176Z
sensor.tigo_ts4_c4_daily_energy,567.02,2026-03-07T10:37:37.056Z
sensor.tigo_ts4_c4_daily_energy,567.35,2026-03-07T10:37:41.382Z
sensor.tigo_ts4_c4_daily_energy,567.67,2026-03-07T10:37:45.458Z
sensor.tigo_ts4_c4_daily_energy,567.98,2026-03-07T10:37:49.446Z
sensor.tigo_ts4_c4_daily_energy,568.26,2026-03-07T10:37:53.134Z
sensor.tigo_ts4_c4_daily_energy,568.62,2026-03-07T10:37:57.676Z
sensor.tigo_ts4_c4_daily_energy,568.92,2026-03-07T10:38:01.560Z
sensor.tigo_ts4_c4_daily_energy,569.2,2026-03-07T10:38:05.238Z
sensor.tigo_ts4_c4_daily_energy,569.51,2026-03-07T10:38:09.213Z
sensor.tigo_ts4_c4_daily_energy,569.8,2026-03-07T10:38:12.997Z
sensor.tigo_ts4_c4_daily_energy,570.11,2026-03-07T10:38:17.027Z
sensor.tigo_ts4_c4_daily_energy,570.75,2026-03-07T10:38:25.362Z
sensor.tigo_ts4_c4_daily_energy,570.76,2026-03-07T10:38:25.366Z
sensor.tigo_ts4_c4_daily_energy,571.06,2026-03-07T10:38:29.329Z
sensor.tigo_ts4_c4_daily_energy,571.36,2026-03-07T10:38:33.197Z
sensor.tigo_ts4_c4_daily_energy,571.66,2026-03-07T10:38:37.074Z
sensor.tigo_ts4_c4_daily_energy,572.31,2026-03-07T10:38:45.431Z
sensor.tigo_ts4_c4_daily_energy,572.36,2026-03-07T10:38:46.119Z
sensor.tigo_ts4_c4_daily_energy,572.62,2026-03-07T10:38:49.458Z
sensor.tigo_ts4_c4_daily_energy,572.91,2026-03-07T10:38:53.135Z
sensor.tigo_ts4_c4_daily_energy,573.26,2026-03-07T10:38:57.610Z
sensor.tigo_ts4_c4_daily_energy,573.57,2026-03-07T10:39:01.560Z
sensor.tigo_ts4_c4_daily_energy,573.85,2026-03-07T10:39:05.207Z
sensor.tigo_ts4_c4_daily_energy,574.46,2026-03-07T10:39:13.006Z
sensor.tigo_ts4_c4_daily_energy,574.77,2026-03-07T10:39:17.010Z
sensor.tigo_ts4_c4_daily_energy,575.1,2026-03-07T10:39:21.206Z
sensor.tigo_ts4_c4_daily_energy,575.42,2026-03-07T10:39:25.358Z
sensor.tigo_ts4_c4_daily_energy,575.73,2026-03-07T10:39:29.328Z
sensor.tigo_ts4_c4_daily_energy,576.03,2026-03-07T10:39:33.182Z
sensor.tigo_ts4_c4_daily_energy,576.34,2026-03-07T10:39:37.044Z
sensor.tigo_ts4_c4_daily_energy,576.67,2026-03-07T10:39:41.375Z
sensor.tigo_ts4_c4_daily_energy,576.99,2026-03-07T10:39:45.485Z
sensor.tigo_ts4_c4_daily_energy,577.3,2026-03-07T10:39:49.462Z
sensor.tigo_ts4_c4_daily_energy,577.59,2026-03-07T10:39:53.150Z
sensor.tigo_ts4_c4_daily_energy,577.94,2026-03-07T10:39:57.632Z
sensor.tigo_ts4_c4_daily_energy,578.25,2026-03-07T10:40:01.586Z
sensor.tigo_ts4_c4_daily_energy,578.53,2026-03-07T10:40:05.286Z
sensor.tigo_ts4_c4_daily_energy,578.83,2026-03-07T10:40:09.193Z
sensor.tigo_ts4_c4_daily_energy,579.13,2026-03-07T10:40:13.016Z
sensor.tigo_ts4_c4_daily_energy,579.44,2026-03-07T10:40:17.032Z
sensor.tigo_ts4_c4_daily_energy,579.76,2026-03-07T10:40:21.188Z
sensor.tigo_ts4_c4_daily_energy,580.08,2026-03-07T10:40:25.352Z
sensor.tigo_ts4_c4_daily_energy,580.39,2026-03-07T10:40:29.321Z
sensor.tigo_ts4_c4_daily_energy,580.68,2026-03-07T10:40:33.160Z
sensor.tigo_ts4_c4_daily_energy,580.98,2026-03-07T10:40:37.093Z
sensor.tigo_ts4_c4_daily_energy,581.31,2026-03-07T10:40:41.395Z
sensor.tigo_ts4_c4_daily_energy,581.62,2026-03-07T10:40:45.492Z
sensor.tigo_ts4_c4_daily_energy,581.92,2026-03-07T10:40:49.441Z
sensor.tigo_ts4_c4_daily_energy,582.2,2026-03-07T10:40:53.133Z
sensor.tigo_ts4_c4_daily_energy,582.53,2026-03-07T10:40:57.635Z
sensor.tigo_ts4_c4_daily_energy,582.83,2026-03-07T10:41:01.556Z
sensor.tigo_ts4_c4_daily_energy,583.1,2026-03-07T10:41:05.254Z
sensor.tigo_ts4_c4_daily_energy,583.39,2026-03-07T10:41:09.207Z
sensor.tigo_ts4_c4_daily_energy,583.97,2026-03-07T10:41:17.025Z
sensor.tigo_ts4_c4_daily_energy,584.28,2026-03-07T10:41:21.188Z
sensor.tigo_ts4_c4_daily_energy,584.58,2026-03-07T10:41:25.345Z
sensor.tigo_ts4_c4_daily_energy,584.88,2026-03-07T10:41:29.321Z
sensor.tigo_ts4_c4_daily_energy,585.15,2026-03-07T10:41:33.128Z
sensor.tigo_ts4_c4_daily_energy,585.44,2026-03-07T10:41:37.081Z
sensor.tigo_ts4_c4_daily_energy,585.75,2026-03-07T10:41:41.374Z
sensor.tigo_ts4_c4_daily_energy,586.05,2026-03-07T10:41:45.490Z
sensor.tigo_ts4_c4_daily_energy,586.68,2026-03-07T10:41:54.033Z
sensor.tigo_ts4_c4_daily_energy,586.95,2026-03-07T10:41:57.696Z
sensor.tigo_ts4_c4_daily_energy,587.23,2026-03-07T10:42:01.581Z
sensor.tigo_ts4_c4_daily_energy,587.49,2026-03-07T10:42:05.207Z
sensor.tigo_ts4_c4_daily_energy,587.78,2026-03-07T10:42:09.185Z
sensor.tigo_ts4_c4_daily_energy,588.06,2026-03-07T10:42:13.039Z
sensor.tigo_ts4_c4_daily_energy,588.35,2026-03-07T10:42:17.050Z
sensor.tigo_ts4_c4_daily_energy,588.65,2026-03-07T10:42:21.138Z
sensor.tigo_ts4_c4_daily_energy,588.95,2026-03-07T10:42:25.355Z
sensor.tigo_ts4_c4_daily_energy,589.23,2026-03-07T10:42:29.317Z
sensor.tigo_ts4_c4_daily_energy,589.79,2026-03-07T10:42:37.051Z
sensor.tigo_ts4_c4_daily_energy,590.38,2026-03-07T10:42:45.505Z
sensor.tigo_ts4_c4_daily_energy,590.67,2026-03-07T10:42:49.469Z
sensor.tigo_ts4_c4_daily_energy,590.93,2026-03-07T10:42:53.150Z
sensor.tigo_ts4_c4_daily_energy,591.25,2026-03-07T10:42:57.578Z
sensor.tigo_ts4_c4_daily_energy,591.54,2026-03-07T10:43:01.568Z
sensor.tigo_ts4_c4_daily_energy,591.8,2026-03-07T10:43:05.248Z
sensor.tigo_ts4_c4_daily_energy,592.09,2026-03-07T10:43:09.201Z
sensor.tigo_ts4_c4_daily_energy,592.37,2026-03-07T10:43:13.010Z
sensor.tigo_ts4_c4_daily_energy,592.96,2026-03-07T10:43:21.117Z
sensor.tigo_ts4_c4_daily_energy,593.27,2026-03-07T10:43:25.343Z
sensor.tigo_ts4_c4_daily_energy,593.73,2026-03-07T10:43:31.669Z
sensor.tigo_ts4_c4_daily_energy,593.84,2026-03-07T10:43:33.160Z
sensor.tigo_ts4_c4_daily_energy,594.14,2026-03-07T10:43:37.083Z
sensor.tigo_ts4_c4_daily_energy,594.46,2026-03-07T10:43:41.368Z
sensor.tigo_ts4_c4_daily_energy,594.77,2026-03-07T10:43:45.484Z
sensor.tigo_ts4_c4_daily_energy,595.07,2026-03-07T10:43:49.472Z
sensor.tigo_ts4_c4_daily_energy,595.34,2026-03-07T10:43:53.147Z
sensor.tigo_ts4_c4_daily_energy,595.69,2026-03-07T10:43:57.667Z
sensor.tigo_ts4_c4_daily_energy,595.98,2026-03-07T10:44:01.576Z
sensor.tigo_ts4_c4_daily_energy,596.25,2026-03-07T10:44:05.224Z
sensor.tigo_ts4_c4_daily_energy,596.55,2026-03-07T10:44:09.213Z
sensor.tigo_ts4_c4_daily_energy,596.84,2026-03-07T10:44:13.019Z
sensor.tigo_ts4_c4_daily_energy,597.14,2026-03-07T10:44:17.037Z
sensor.tigo_ts4_c4_daily_energy,597.45,2026-03-07T10:44:21.193Z
sensor.tigo_ts4_c4_daily_energy,597.76,2026-03-07T10:44:25.338Z
sensor.tigo_ts4_c4_daily_energy,598.06,2026-03-07T10:44:29.324Z
sensor.tigo_ts4_c4_daily_energy,598.34,2026-03-07T10:44:33.193Z
sensor.tigo_ts4_c4_daily_energy,598.95,2026-03-07T10:44:41.384Z
sensor.tigo_ts4_c4_daily_energy,598.96,2026-03-07T10:44:41.446Z
sensor.tigo_ts4_c4_daily_energy,599.26,2026-03-07T10:44:45.494Z
sensor.tigo_ts4_c4_daily_energy,599.55,2026-03-07T10:44:49.452Z
sensor.tigo_ts4_c4_daily_energy,599.82,2026-03-07T10:44:53.111Z
sensor.tigo_ts4_c4_daily_energy,600.16,2026-03-07T10:44:57.621Z
sensor.tigo_ts4_c4_daily_energy,600.45,2026-03-07T10:45:01.552Z
sensor.tigo_ts4_c4_daily_energy,600.72,2026-03-07T10:45:05.242Z
sensor.tigo_ts4_c4_daily_energy,601.29,2026-03-07T10:45:13.016Z
sensor.tigo_ts4_c4_daily_energy,601.3,2026-03-07T10:45:13.082Z
sensor.tigo_ts4_c4_daily_energy,601.59,2026-03-07T10:45:17.010Z
sensor.tigo_ts4_c4_daily_energy,601.89,2026-03-07T10:45:21.200Z
sensor.tigo_ts4_c4_daily_energy,602.2,2026-03-07T10:45:25.374Z
sensor.tigo_ts4_c4_daily_energy,602.49,2026-03-07T10:45:29.322Z
sensor.tigo_ts4_c4_daily_energy,602.77,2026-03-07T10:45:33.195Z
sensor.tigo_ts4_c4_daily_energy,603.06,2026-03-07T10:45:37.088Z
sensor.tigo_ts4_c4_daily_energy,603.38,2026-03-07T10:45:41.402Z
sensor.tigo_ts4_c4_daily_energy,603.68,2026-03-07T10:45:45.477Z
sensor.tigo_ts4_c4_daily_energy,603.97,2026-03-07T10:45:49.443Z
sensor.tigo_ts4_c4_daily_energy,604.24,2026-03-07T10:45:53.142Z
sensor.tigo_ts4_c4_daily_energy,604.57,2026-03-07T10:45:57.599Z
sensor.tigo_ts4_c4_daily_energy,604.86,2026-03-07T10:46:01.554Z
sensor.tigo_ts4_c4_daily_energy,605.13,2026-03-07T10:46:05.242Z
sensor.tigo_ts4_c4_daily_energy,605.43,2026-03-07T10:46:09.217Z
sensor.tigo_ts4_c4_daily_energy,605.71,2026-03-07T10:46:13.044Z
sensor.tigo_ts4_c4_daily_energy,606.01,2026-03-07T10:46:17.022Z
sensor.tigo_ts4_c4_daily_energy,606.32,2026-03-07T10:46:21.211Z
sensor.tigo_ts4_c4_daily_energy,606.63,2026-03-07T10:46:25.359Z
